,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
30,묵향 다크레이디,"이재헌,구깃,전동조",소년,"마교의 교주로서 극강의 무공을 자랑하던 묵향은 적들(혈교)에 의해 생전 처음 보는 생소한 이세계(판타지 세계)로 떨어지게 된다. 그곳에서 엘프, 마법사, 기사, 드래곤 등 새로운 존재들과 만나며... 무림 최고수 묵향이 원래 자신의 세상(무림)으로 돌아가기 위해 긴 모험을 떠나게 된다는 스토리.

한국의 무협소설과 판타지 문학을 사랑하는 수많은 독자들이 기다려왔던 초대형 이벤트― 웹툰계를 뒤흔들 다시없을 프로젝트가 시작된다! 
1999년부터 시작된 전설, 누계부수 300만부... 무협소설과 판타지문학을 접목시킨 기념비적인 장르소설인 [묵향]이 드디어 만화화!! 

한국 무협판타지의 한 획을 그었던 전동조 작가의 메가히트 장르소설 [묵향]을 만화화! 만화의 내용은 원작의 2부격인 [다크레이디] 편에서부터 시작한다.",https://page.kakao.com/home?seriesId=53216022,https://dn-img-page.kakao.com/download/resource?kid=eCZ6ex/hyATseGtm3/fCFmKbAzqmABLOA9D2VAh1&filename=th2,카카오페이지,"['판타지', '묵향', '무협소설', '문학', '한국']"
31,니니툰즈,니니즈,드라마,"베일에 쌓인 스노우타운.
지금까지 숨겨왔던 니니즈의 수줍은 귀여움이 공개된다.
코미디, 드라마, 우당탕탕 액션, 병맛까지!

다섯개의 챕터로 찾아올 니니툰즈!
과연 다음 챕터의 주인공은 누구?!

까면 깔수록 매력적인 니니즈를 니니툰즈에서 만나보자!",https://page.kakao.com/home?seriesId=56682720,https://dn-img-page.kakao.com/download/resource?kid=bI1SA3/hyQ9MvsDfs/0exg8yMajF2M2Q88KDsyv0&filename=th2,카카오페이지,"['드라마', '매력', '병맛', '액션', '주인공']"
32,핸드메이드,"냔,석류스프",로판,"대한민국, 89세의 할머니는 이승에서 천수를 누리고
고통 없는 좋은 곳에서 편히 쉴... 줄 알았지만?!

""빨리 일어나서 옷 챙겨 입고, 일해!""

열다섯 살, 윈스턴 자작가의 하녀로 회귀한 할미, 아니 하미.
뛰어난 손재주로 자작가 사람들 모두 그녀에게 입덕하는데!
잘생긴데다 잔망도 쩌는 도련님, 카시안이 괴롭혀 오지만
정신은 89세인 하미의 눈에는 그저 손자같아 '오구오구' 귀여울 뿐.
그러던 중, 그녀는 한 점쟁이로부터 회귀의 비밀을 듣게 되는데...

실과 바늘만 있으면 뭐든 만들어 내는,
먼치킨 하녀의 우당탕 핸드메이드 인생!",https://page.kakao.com/home?seriesId=57903146,https://dn-img-page.kakao.com/download/resource?kid=bVd29C/hzace00Ddi/hu5vSQZvOExnpYMU0w0NXK&filename=th2,카카오페이지,"['하녀', '하미', '회귀', '도련님', '바늘']"
33,더 라이브,"앤트스튜디오,흑아인",소년,"불의의 사건으로 아내와 딸을 잃은 가장 윤재는 하루하루 절망에 빠져 살던 중, 미래의 자신이 보낸 일기장을 읽게 된다.

“아내와 딸을… 다시 만날 수 있다고?”

'이면 세계'의 '게임'을 이겨내는 자에게 주어지는 '성배', 그것을 사용하면 잃어버렸던 가족과 재회할 수 있다고 하는데…
강자만이 살아남는 잔혹한 세계에서 단 한 명, 미래를 아는 자가 된 윤재. 그는 그토록 바라던 소원을 이룰 수 있을까?",https://page.kakao.com/home?seriesId=54728055,https://dn-img-page.kakao.com/download/resource?kid=cSo2ah/hzhOk0TWdx/abihOqXcloPgViDYdOX4eK&filename=th2,카카오페이지,"['윤재', '미래', '세계', '불의', '사건']"
34,오늘 밤 어때?,오카자키 시게루,드라마,"일본의 네 자매가 들려주는 사랑, 연애, 결혼, 성에 대한 솔직한 이야기! 
인기 관능 소설가이지만, 아직 남자를 모르는 첫째 하루미.   
갓 결혼한 신혼 초임에도 불구하고 소원해진 잠자리로 고민하고 있는 유능한 커리어 우먼 둘째 나츠미. 시 
어머니와의 갈등 속에서 부부 관계도 냉랭해진 두 아이의 엄마이자 전업주부인 셋째 아키미.  
일도 잠자리도 마음 내키는 대로 갈아치우는 자유분방한 성격이지만, 한편으로는 일도 남녀관계도 불안정한 막내 후유미. 
둘째 나츠미는 결혼 반년 차 신혼 초임에도 불구하고 벌써 뜸해진 잠자리로 고민하고 있었다.  
매일 밤 PC만 들여다볼 뿐 전혀 아내와의 잠자리에 관심이 없는 남편을 어떻게든 해보려는 나츠미.  
고민 끝에 자매들과 상담을 하다 보니 겉보기와는 달리 모두 각각 일과 가정, 사랑에 대한 고민을 안고 있었다...",https://page.kakao.com/home?seriesId=52737798,https://dn-img-page.kakao.com/download/resource?kid=cz2Dg2/hyqDqdX3eg/0PQWf6IWrA0pIGHenoCk5K&filename=th2,카카오페이지,"['잠자리', '사랑', '자매', '고민', '둘째']"
35,어웨이크닝: 회귀 플레이어,MOKF,소년,"때는 2060년,
가상현실 MMORPG 게임 [스카이 필드]가 오픈하면서
세상 사람들은 이 게임에 열광하게 된다.

그 이유는 바로 이 게임에서 전직 후 [각성]이라는 것을 하게 되면
현실에서도 게임 속 스킬을 구현하는 것이 가능하였기 때문이다.

하지만, [각성]은 불가능에 가까울 정도로 힘들었기 때문에
만렙이 되어도 각성하지 못한 자들이 많았다.

게임 오픈 후 1년 늦게 시작한 주인공, 김성준은 각성자가 되기 위해
엄청난 노력과 시간을 게임에 쏟아부었고 그렇게 만렙이 되었지만 그 1년 사이에
수많은 유저들의 경쟁에서 밀려나게 되었고 게임 속에나 현실에서나 차가운 대접을
받으며 세상의 부조리함을 느끼게 된다.

그러던 어느 날, 평소처럼 파티 사냥에 참가하여 게이트로 들어가게 되는데
게이트에서 버그가 발생하는 전대미문의 사고가 발생하게 되고 김성준의 몸은 점차
사라지게 되며 자신이 어떻게 되는지도 모르는 채 계정자체가 사라지게 된다.

다시 눈을 떴을 때, 그는 자신의 캐릭터와 닮은 몸이 되어있었고
상황을 파악했을 때, 그는 [스카이 필드]가 오픈된 지 3개월 전인 시점으로
돌아가게 되었다는 사실을 알게 된다.

현실에서도 게임에서도 혼자 외로이 세상과 싸워왔던 그는
이번에야말로 만렙을 찍고 최강이 되어 '각성자'가 되기로 결심하는데...",https://page.kakao.com/home?seriesId=58409509,https://dn-img-page.kakao.com/download/resource?kid=bO3FrM/hzhOey2084/6HKYqRz1xH3zVgGkt1mKB1&filename=th2,카카오페이지,"['게임', '오픈', '김성', '현실', '세상']"
36,독보다 강한 꽃,"열문만화,한태문화,목단풍",로판,"특수요원의 캡틴인 영설은 잠에서 깨어나보니 고대복장을 하고 철창 안에 갇혀 있는 자신을 발견한다. 
영설, 장공국(長空國) 정원후(靖遠侯)의 외동딸이었던 그녀는 8살 때, 부모님을 여의었고 홀로 다 쓰러져가는 정원후부를 가까스로 유지해왔다. 
하지만 자신의 정혼자인 6황자는 그녀의 마음도 모른 채 그녀와 파혼하기 위해 온갖 수단을 써왔는데...

특수요원 영설은 다시 태어난 이곳 장공국에서 자신을 모함하고 해치려는 자들을 과연 어떤 방법으로 혼쭐 내줄 생각인 걸까? 
그리고 그녀는 과연 정원후부를 어떻게 다시 일으켜 세울 것인가!",https://page.kakao.com/home?seriesId=54483390,https://dn-img-page.kakao.com/download/resource?kid=b0FeBA/hyATrzW8Sq/rkOic1chVoYtvv2wDrPk8K&filename=th2,카카오페이지,"['공국', '모함', '마음', '방법', '수단']"
37,잉어님과 떡볶이,"캣낫독,박돈",드라마,"""그래 누가 알았겠어, 그런 꿈이 현실이 될 거라고..!""
 
낚시를 좋아하는 가수 KCM.
어느 날, 낚시터에서 졸다가 이상한 꿈을 꾼 후 잉어 한 마리를 잡게 되는데..
잉어는 용왕의 딸, 일명 '잉어 각시'라며 자신을 소개하는데!?  

'잉어 각시'라고 해서, '우렁각시'를 생각하면 오산.
그녀는 뭐든 망가뜨리는 마이너스의 손에, 요리 실력도 청소 실력도 영 꽝이다. 

'잉어 각시' 어순은 새로 접한 인간 세상의 음식 '떡볶이'에 반해 
모든 떡볶이를 먹어보기 전에는 돌아가지 않겠다고 엄포를 놓고. 
KCM은 어쩔 수 없이 그녀에게 다양한 떡볶이를 소개 해 주게 되는데...",https://page.kakao.com/home?seriesId=58287815,https://dn-img-page.kakao.com/download/resource?kid=dymGG/hzhOds8TlT/l7dKjyBKo9XAaU1mvDJmc1&filename=th2,카카오페이지,"['각시', '잉어', '마이너스', '낚시터', '드라마']"
38,천인의 신부,"문솔,희명",로판,"“나는 네 남편이 될 자다.”

채나라의 적통 공주인 ‘채연’은 어린 시절 황후인 어머니를 일찍 여의고, 황제에게 사랑받는 총비 ‘고 귀비’에게 목숨을 위협당하며 궁에서 살아왔다.
자신, 그리고 사랑해 마지않는 동생 ‘성종’의 운명을 바꾸기 위해 천인의 신부가 되기로 마음먹은 채연은 제천 의식을 올리고 사당으로 향한다. 하지만 고 귀비는 채연이 천인의 신부가 되어 새로운 권위를 얻는 것을 저지하고자 병사들을 보내 채연을 쫓는데… 사당으로 향하던 채연이 고 귀비의 병사들에게 붙잡히려던 찰나, 날개를 단 남자가 나타나 채연을 구해준다. ‘네 남편이 될 자’라고 소개한 그 남자는 병사들을 따돌리고는 채연을 데리고 가버리고, 채연은 정신을 잃는다. 다음 날 채연이 눈을 뜬 곳은 낯선 침대였는데…!

목숨을 바쳐서라도 운명을 바꾸려는 공주,
그리고 천 년 전 사랑하던 연인을 잃고 외로이 살아가던 천인과의 3년간의 계약 혼인!

천인의 신부 ⓒ 문솔, 희명 / 학산문화사",https://page.kakao.com/home?seriesId=55705058,https://dn-img-page.kakao.com/download/resource?kid=mgEhU/hy41FWByv6/va2idGCsWO2KnPKgwwp9D0&filename=th2,카카오페이지,"['목숨', '공주', '천인', '귀비', '신부']"
39,왕위 계승자 때려치겠습니다,텐센트동만,소년,"루게릭 병으로 병원에서 죽은 듯 살아가는 김선우,
결국 아무것도 하지 못한 채 억울한 죽음을 맞이하게 된다.

하지만, 그가 깨어났을 때는 지구가 아닌 '아르탄 행성'이라는 이세계에서 환생하게 되는데...

그곳은 지구와 별반 다를 것 없이 인간들이 존재했지만
운석의 충돌로 인해 '프레데터'라는 괴물이 나타나고
인간들을 잡아먹기 시작했다.

하지만, 그와 동시에 프레데터가 아닌 '각성자'
즉, 초능력자로 변하게 된 사람들은
인류를 구원하기 위해 프레데터들과
싸우게 된다.

그 중 첫번째로 운석의 힘에 노출되었던 남자,
'강 현'은 다크니스라는 UR급 초능력을 가지고
72명의 아르탄 수비대와 함께 프레데터들을 무찔렀고
대 프레데터용 방벽 도시, '아르탄 시티'를 건설하고
인류의 왕이 된다.

하지만, 이후 프레데터 대침공으로
그는 행방불명이 되었고 모두가 죽었다고
생각하게 된다.

김선우는 그런 강현의 힘을
이어받아 이곳으로 넘어오게 된
""왕위 계승자""였던 것이다.

하지만, 김선우는 모처럼 얻은 새 인생을
왕 같은 귀찮은 일에 시간을 소비하고 싶지 않아 하는데...",https://page.kakao.com/home?seriesId=57779001,https://dn-img-page.kakao.com/download/resource?kid=4adBh/hzb7AUWTy9/3YkKKbAJWpo6WzT8QEdG80&filename=th2,카카오페이지,"['선우', '운석', '아르', '인류', '시티']"
40,꼬마 영애님은 주연들을 길들인다,"만베,신채온",로판,"소설 속 비중 없는 후작 영애, 에미르 새런으로 환생했다.
애미르 새런의 목표는 평화로운 삶!

우연히 다니게 된 제국 유치원에서 원작의 꼬마 주연들을 만났다.
일개 엑스트라인 내가, 주연들을 모두 만나게 되다니! 

기뻐한 것도 잠시, 어쩐지 다들 나를 썩 달가워하지 않는 것 같다.
하지만 미래의 주인공들과 탄탄히 인맥을 쌓을 기회를 놓칠 순 없지!

그렇게 하나둘씩 주연들과 친해지기 시작하는 애미르 새런.

어느새 정신을 차려보니 다들내 옆 자리를 차지하기 위해
서로 견제하는 상황이 오게 되는데...

이 껌딱지들을 어쩌면 좋지?!",https://page.kakao.com/home?seriesId=58258762,https://dn-img-page.kakao.com/download/resource?kid=ehQq9y/hzhOh97f3o/T0xoHdMxYJWVww20SdMZbK&filename=th2,카카오페이지,"['주연', '미르', '인맥', '정신', '자리']"
41,마녀 사월,"강지영,정석현",드라마,"마녀 사월과 도깨비 수인, 둘 사이 얽혀있는 비밀과  운명적인 만남
부활한 요괴들의 왕, 비형랑을 막아라!

주제할 수 없는 힘으로 인해 오랜 불면증을 앓고 있는 수인. 그는 힘을 소진하기 위해 폐기물처리라는 힘든 알바를 하고 있었다. 그러던 어느 날 퇴거할 집에 짐을 치우다 한글로 된 부적을 발견하고 그 부적을 소각장에 태우게 된다. 그리고 같은 시각, 이름없는 산의 땅속에서 붉은 머리의 한 소녀가 벌떡 일어선다. 사월이라는 이름의 마녀였다.",https://page.kakao.com/home?seriesId=55752032,https://dn-img-page.kakao.com/download/resource?kid=G6c6A/hyEdhaCZa2/0JRHcngNrkXnvAHKE5iby0&filename=th2,카카오페이지,"['수인', '도깨비', '드라마', '만남', '부활']"
42,월요일이 사라졌다,"콩가,재미핥기,(주)툰플러스",드라마,"모든 직장인이 그렇듯, 월요일을 무지하게 싫어하는 진 한.
일요일 밤 자고 난 뒤 출근했는데, 월요일이 아닌 화요일이었다
통째로 사라진 월요일의 기억. 그런데 제대로 사고를 쳤다. 
직장내 최고 퀸카 여사원에게 공개적으로 고백을 해 버린 것!

그리고 다시 또 돌아온 다음 주 평일.
이번에도 일요일에 잠이 든 그는 화요일에 일어나 버렸다!?
진짜로 월요일의 기억이 사라져 버린 상태.
이번에는 회사 대표에게 기가 막힌 프로젝트 건의를 해서 온 회사를 발칵 뒤집어 놓았다!

이렇게 월요일이 될 때마다 또 다른 자신이 깨어나 하나씩 큰 사고를 치는 주인공 진 한.
하나같이 비싼 차를 산다던지, 미모의 여직원에게 용감히 대쉬해 연애에 골인한다던지, 소심한 성격 탓에 속으로만 간직하던 기획안을 용감하게 건의한다던지, 자신의 ‘워너비’ 성향을 마음껏 발산한다.
그러면서 자연스레 사람들은 월요일의 그를 기대하게 되고,
진 한 본인도 차츰 자신감을 얻어가게 되는데.....",https://page.kakao.com/home?seriesId=58151153,https://dn-img-page.kakao.com/download/resource?kid=FKUyB/hzhOjtjcgZ/4kYuvKpIgKA6krYWsI4dzK&filename=th2,카카오페이지,"['월요일', '사고', '건의', '일요일', '화요일']"
43,나를 기억하나요,히가시무라 아키코,로맨스,"코흘리개 3학년을 좋아하는 6학년이라니! 
그 시절, 3살 어린 남자애를 좋아한다는 사실이 놀림감이 될까봐 두려웠던 지현은 자신의 마음을 숨기고 되려 중학생이었던 그 애의 형을 좋아한다고 거짓말을 한다. 그럼에도 불구하고 자신을 찾아와 용기내어 고백하던 어린 남자애... 
하지만 그 고백에 아무런 답도 하지 못한 채 그 애는 이사를 떠나고... 이 후 20년 가까이 만난 적도 떠올린 적도 없다. 
고 생각했었다. 그런데 이게 웬일... 서른살이 된 생일 아침 깨닫고야 만 것이다! 어언 20년. 자신의 무의식이 그토록 좋아했던 남자들이 하나같이 그 애와 닮아있다는 사실을...! 
한 순간에 '나'를 17년 전 여름으로 돌려놓은 그 아이. 지금 어디에서 어떻게 지내고 있을까?... 그 아이도 나를 기억하고 있을까?!",https://page.kakao.com/home?seriesId=54699584,https://dn-img-page.kakao.com/download/resource?kid=bW5txW/hy41PSgi7y/zJaO4rX2ypCTrX1ydoKRJk&filename=th2,카카오페이지,"['남자', '불구', '용기', '이사', '적도']"
