,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
33,미니어처 생활백서,엘렌 심,"스토리, 드라마","모르는 할머니가 준 젤리빈을 먹고 작아져버렸다?!
소꿉친구 방에 있는 인형의 집에서 지내게 된 18살 남고생의 눈물겨운 생활기!",https://comic.naver.com/webtoon/list?titleId=791616&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/791616/thumbnail/thumbnail_IMAG06_356bb751-479b-404a-95a1-1b537bfc0eeb.jpg,네이버 웹툰,"['남고', '눈물', '드라마', '생활', '소꿉친구']"
34,신군,규남,"스토리, 액션","악마에게 모든 걸 잃고 먹이로 사육당하는 소년.
이를 갈며 복수를 갈망하지만 인간의 힘은 악마에게 닿지 못했다.
그때 그의 앞에 신군이 나타난다.
2020 지상최대공모전 2기 장려상 수상작!",https://comic.naver.com/webtoon/list?titleId=783050&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/783050/thumbnail/thumbnail_IMAG06_605e6938-a7b6-498f-a279-6947eaa5e094.jpg,네이버 웹툰,"['공모전', '장려상', '최대', '갈망', '먹이']"
35,아마도,마파체,"스토리, 스릴러","""내가 하는 말 절대로 믿지마. 믿기지도 않겠지만..""
해안가 시골 마을로 좌천된 강력계 형사 '무강'은 미스터리한 시체의 진실을 밝히기 위해 '아마도'로 향한다. 
그 곳에서 마주하게 된 미지의 종교와 함께, 사건의 실마리는 점점 더 꼬여만 가는데...",https://comic.naver.com/webtoon/list?titleId=791058&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/791058/thumbnail/thumbnail_IMAG06_4cb8e371-1bce-4682-b2eb-6b06300aab11.jpg,네이버 웹툰,"['미스터리', '마을', '시골', '좌천', '해안가']"
36,오빠집이 비어서,이서희 / 태소영,"스토리, 로맨스","새엄마와 맞장 뜨고 집을 나온 재벌 3세 차은명.
세상 딱 한 명인 친구 희영에게 신세를 질 수 없게 되자, 
어쩔 수 없이 희영의 둘째 오빠가 잠시 비워둔 집에 머물게 된다.

그렇게 한 달 뒤, 은명은 샤워를 하고 나오던 중 
예고도 없이 집으로 돌아온 희영의 둘째 오빠를 대면하게 되고... 
그런데 그 오빠의 정체가 바로바로 대한민국 탑 스타 영화배우 ‘제준영'이라고?!",https://comic.naver.com/webtoon/list?titleId=780414&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/780414/thumbnail/thumbnail_IMAG06_244a46a0-d19d-4a88-b5f9-7b0dc8eff8f7.jpg,네이버 웹툰,"['둘째', '오빠', '희영', '예고', '대한민국']"
37,이제야 연애,딘돈 / 서혜은,"스토리, 로맨스","숨 막히게 가난한 삶을 살아온 자매, 주은과 혜진. 

어머니의 죽음 후 둘 앞에 팔자에 없다 생각했던 ‘아버지’가 등장한다. 
둘 중 하나가 대성그룹으로 들어온다면, 가난에 찌든 삶에서 구제해 주겠노라는 그의 제안에 언니 혜진이 나선다.
그러나 대성그룹에 들어간 후, 3년만에 혜진은 허무하게 죽어버린다. 

언니의 죽음을 막지 못한 무력감과 절망에 몸부림치던 주은.
그녀에게 새로운 기회가 찾아온다. 
3년 전으로 되돌아온 주은은 언니를 대신해 ‘대성그룹’의 딸이 되어 언니를 죽음으로 이끈 그 집으로 들어가는데….",https://comic.naver.com/webtoon/list?titleId=780881&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/780881/thumbnail/thumbnail_IMAG06_cdb438ed-80b9-42da-a76c-508ebcc23367.jpg,네이버 웹툰,"['죽음', '언니', '그룹', '어머니', '자매']"
38,"또다시, 계약 부부",제제 / 설우희,"스토리, 로맨스","서로에게 강한 이끌림을 느꼈던 건하와 서연, 
하지만 전혀 다른 삶을 살아왔던 두 남녀는 짧은 결혼 생활을 마치고 결국 이혼을 선택한다. 
5년 뒤, 건하는 서연에게 또 한 번 '계약 부부'를 제안한다.  
""나와 다시 부부가 되어줘야겠어. 이번엔 꽤 사이좋은 부부로 말이야.""",https://comic.naver.com/webtoon/list?titleId=774040&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/774040/thumbnail/thumbnail_IMAG06_84f0d820-4cb7-4bf4-9599-3cbc3d4f901c.jpg,네이버 웹툰,"['서연', '결혼', '남녀', '로맨스', '서로']"
39,제왕: 빛과 그림자,"김남규 / 애풍,김한석","스토리, 액션","한국판 '삼합회' 대동그룹 회장 권수찬, 특수부 부장검사 유석호, 국회의원 김남훈
이 세 사람은 어릴 적부터 늘 함께였던 죽마고우이다.
어른이 되어서도 끈끈한 우정을 이어간 이 세 친구는 서로 밀어주고 당겨주며 함께 성장해 나간다. 
하지만 수찬의 대동그룹이 대형 비리 사건에 연루되면서 세 사람의 긴밀한 커넥션은 위기에 처한다. 
급기야 사건의 중심인 수찬은 검찰의 수사를 피하기 위해 중국으로 도피를 하고...
한편 수찬과 오랜 원수 관계이자 라이벌 조직의 보스 오정만은 수찬을 위기에 처한 틈을 놓치지 않고 
수찬을 제거하기 위해 은밀히 히트맨들을 고용해 중국에 보내는데...",https://comic.naver.com/webtoon/list?titleId=783535&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/783535/thumbnail/thumbnail_IMAG06_744d2659-8813-4a63-8c48-c72ca41301e3.jpg,네이버 웹툰,"['위기', '사건', '그룹', '보스', '오정']"
40,싸이코 리벤지,기송 / 넴가,"스토리, 액션","종잡을 수 없는 싸이코 스트리머 네온마스크가
전국의 모든 일진조직들을 상대로 전쟁을 벌인다.
“너희가 나의 가족을 빼앗았으니
나는 너희의 모든 걸 짓밟아주마.”",https://comic.naver.com/webtoon/list?titleId=753858&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/753858/thumbnail/thumbnail_IMAG06_be30b6ec-39bb-46b5-9f58-7910f748ff43.jpg,네이버 웹툰,"['상대로', '액션', '일진', '전국', '전쟁']"
41,말박왕,용사,"스토리, 액션","'이제부터 당신의 허리를 부러뜨릴겁니다.'
겉보기엔 평범한 고등학생 한서아, 그가 다니는 하사고등학교는 학생들의 서열을 정한다.
게임도, 싸움도 아닌 말뚝박기로!
2020 지상최대공모전 1기 우수상 수상작",https://comic.naver.com/webtoon/list?titleId=768472&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/768472/thumbnail/thumbnail_IMAG06_7061ba62-2fa9-442f-b88f-8bfde5a897ff.jpg,네이버 웹툰,"['겉보기', '고등학교', '고등학생', '서열', '하사']"
42,야생천사 보호구역,루시드,"스토리, 로맨스","천사 가브리엘은 악마들의 장난으로 동료천사 라파엘, 우리엘과 함께 인간 세상의 고양이로 변해버린다.
아니 이게 어찌된 일인가! 낯선 인간 세상에서 고양이의 몸이라니!
고양이가 되어버린 꽃미남 천사들과 그들의 집사가 된 소녀 은호의 세상에서 가장 무해한 로맨스! (※심장에는 유해함 주의)",https://comic.naver.com/webtoon/list?titleId=767919&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/767919/thumbnail/thumbnail_IMAG06_1a2644d2-b378-4305-8258-4be1fbc42693.jpg,네이버 웹툰,"['로맨스', '고양이', '세상', '천사', '동료']"
43,지옥연애환담,당첨 / 녹혜 / 황도톨,"스토리, 로맨스","갑작스러운 실직과 이별에도 아플 새도 없이 일자리를 알아보는 대한민국의 K-장녀.
어느 날 우연히 '더 헬'이라는 회사의 공고를 발견하고 얼떨결에 취업까지 성공하게 된다.
그러나 그 곳은  냉미남 염라가 다스리는 진짜 지옥이었다.",https://comic.naver.com/webtoon/list?titleId=794156&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/794156/thumbnail/thumbnail_IMAG06_43f9c494-e031-4266-96ae-0fd77e6fd34c.jpg,네이버 웹툰,"['라가', '미남', '지옥', '공고', '대한민국']"
44,사랑의 헌옷수거함,고잉,"스토리, 로맨스","짝사랑은 이제 그만! 고잉고등학교에서 가장 핫한 소문, 헌옷수거함에 돈을 넣고 좋아하는 사람의 이름을 외치면 상대방의 마음을 알려준다는데..!
연애 대신 성적과 돈에만 관심 있는 송아람은 그런 소문에 휘둘리지 않는다.
그런 아람의 일상에 학교 인기남 정진우가 불쑥 들어온다. 어디로 튈지 모르는 이 자식을 어떻게 해야 좋을까?",https://comic.naver.com/webtoon/list?titleId=758667&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/758667/thumbnail/thumbnail_IMAG06_3e4fbb5d-40a2-479c-95fa-20d24658a4b2.jpg,네이버 웹툰,"['아람', '고등학교', '둘리', '수거', '관심']"
45,결혼공략,율무,"스토리, 로맨스","낡고 지친 k-직장인 주인공 하루.
하루는 자신만이 가지고 있는 능력을 활용해 욜로처럼 펑펑 쓰고, 시간을 되돌리는 삶을 살아가고 있는데...
난데없이 나타나 총을 겨눈 의문의 남자로 인해, 모든 것이 처음으로 돌아간다!
어떻게 여기까지 왔는데...! 다시 새내기로 돌아가다니!!
게다가 이 모든 것을 끝내려면... 정해진 결혼 상대를 찾아야만 한다?!

두 플레이어의 우당탕탕 생존 결혼 공략!",https://comic.naver.com/webtoon/list?titleId=792317&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/792317/thumbnail/thumbnail_IMAG06_22a0f3b5-7b13-4123-9444-5895edd22310.jpg,네이버 웹툰,"['결혼', '공략', '생존', '어의', '플레이']"
46,입술이 예쁜 남자,고도 / 플라비,"스토리, 로맨스","10년 전 첫키스의 주인공이었던 동생친구가 완벽한 어른남자가 되어 나타났다.
여전히 예쁜 입술로 예쁜 말만 골라 하며 작정한 듯 한비를 홀리기 시작하는데...
이 아슬아슬한 줄타기는 누구의 승리로 끝나게 될까?",https://comic.naver.com/webtoon/list?titleId=791629&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/791629/thumbnail/thumbnail_IMAG06_548584ff-4db2-4fa8-a3d5-e78baf7526d5.jpg,네이버 웹툰,"['친구', '키스', '동생', '로맨스', '어른']"
47,바퀴,나우원 / 오른손,"스토리, 스릴러","“내 몸이 변하는 순간, 온 세상 사람들의 표적이 되었다.”
신체가 점점 바퀴화 되어가는 한 남자의 생존 액션 스릴러",https://comic.naver.com/webtoon/list?titleId=778329&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/778329/thumbnail/thumbnail_IMAG06_98c6593d-119e-4be9-b66f-cade35c908ee.jpg,네이버 웹툰,"['스릴러', '남자', '바퀴', '생존', '신체']"
48,레지나레나 - 용서받지 못한 그대에게,곽나나 / 설동원 / 김영지,"스토리, 로맨스","“기회를 드릴게요. 제게 용서받을 기회요.” 
아버지는 딸을 팔았다. 
그리고 딸은 지옥에서 돌아왔다. 
생과 사가 뒤섞인 제국, 어린 레나 루벨은 아버지를 위한 제물이 되어 가련히 죽을 운명이었다. 
하지만 6년 후, 모두가 죽었다고 생각한 여자아이는 다시 돌아왔다. 
어린 양의 탈을 벗고, 사자가 되어.",https://comic.naver.com/webtoon/list?titleId=786910&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/786910/thumbnail/thumbnail_IMAG06_41aa2ad4-9bf2-4985-95a1-b6e8519e5693.jpg,네이버 웹툰,"['기회', '레나', '제국', '사가', '제물']"
49,원작은 완결난 지 한참 됐습니다만,도래 / 원더드림,"스토리, 로맨스","원작의 악녀 역할이었던 엘레나 테일러는 원작의 모든 관계를 때려치우고 연애상담소를 차린다.
연애 상담소로 자리를 잡고 새 인생을 살아가던 엘레나에게 최고 난이도의 의뢰가 주어지는데..
원작의 서브 남주였던 휴를 무사히 사교계에 데뷔시키고 혼처를 구하는 것!

하지만 우락부락 운동에 진심이 된 휴는 연애에 전혀 관심이 없는 모태솔로였다.
과연 엘레나는 무사히 의뢰를 마치고 행복하게 살 수 있을까?",https://comic.naver.com/webtoon/list?titleId=785250&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/785250/thumbnail/thumbnail_IMAG06_31c92ada-cebe-415d-b5fc-d400238cbab7.jpg,네이버 웹툰,"['연애', '상담', '난이', '사교계', '데뷔']"
50,원하는 건 너 하나,"달콤J,박성실 / sage","스토리, 로맨스","대기업 경영권을 물려받으려면 5년 전 자신을 떠난 은율과 결혼해 1년 이상 살아야 한다는 할아버지의 유언.
배신의 상처가 아직 크지만 어쩔 수 없이 5살 아이를 홀로 키우고 있는 은율과 어색한 동거를 시작하게 된다.",https://comic.naver.com/webtoon/list?titleId=752530&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/752530/thumbnail/thumbnail_IMAG06_a8f4ded0-6ba9-44b8-8b25-b044884d8d28.jpg,네이버 웹툰,"['동거', '상처', '시작', '유언', '율과']"
51,마지막 지수,에리카 / 채나라,"스토리, 로맨스","소설가를 꿈꾸는 주인공 양지수.
어느날부터 '지수'라는 이름만 골라사귀기로 소문난 바람둥이 '혜성'이 접근해오기 시작한다.
이미 남자친구 '도혁'이 있는 지수는 혜성의 접근이 불쾌할 뿐이지만, 
한 가지 수상한 점이 자꾸만 호기심을 자극한다.
'얘가 어떻게 내 연애사를 낱낱이 알고 있는거지...?'",https://comic.naver.com/webtoon/list?titleId=765776&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/765776/thumbnail/thumbnail_IMAG06_88eb60b4-2bd0-4820-8a7b-7d70f3517e3e.jpg,네이버 웹툰,"['접근', '혜성', '지수', '로맨스', '소설가']"
52,최후의 금빛아이,알깨 / 새몽,"스토리, 판타지","언니의 생일날, 이 세계를 지배하는 신에 의해 모든 것을 잃은 소녀 록시.
자신이 신들의 먹이에 불과하다는 충격적인 진실을 알게 된다.
록시는 심장만 있으면 언니를 되살릴 수 있다는 말을 믿고 험난한 여행을 떠난다.
그러나 곧 그녀를 뒤쫓는 자들과 감당할 수 없는 적들이 나타나는데...
록시는 앞을 막아서는 그들을 물리치고 과연 언니를 되살릴 수 있을까?",https://comic.naver.com/webtoon/list?titleId=772734&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/772734/thumbnail/thumbnail_IMAG06_4ff6a9a4-f1e3-404a-97fa-2bf6bc4a91d3.jpg,네이버 웹툰,"['언니', '불과', '생일', '세계', '먹이']"
53,파견체,곽백수,"스토리, 판타지","'단 하나의 지성이 온 우주의 종말을 가져올 수 있다.'

빅뱅 38억년 한 지성체의 폭주로 우주 종말의 위기를 겪은
우주의 지성체들은 '전우주관리국'이란 연합기구를 만들어
우주 전체의 지성체들을 감시 통제하고 있다.

이미 지구도 300만년 전부터 
인간을 복제한 '파견체'들이란 존재들을 통해 비밀리에
감시를 받아오고 있었는데....",https://comic.naver.com/webtoon/list?titleId=791256&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/791256/thumbnail/thumbnail_IMAG06_1b48a602-6463-4105-b768-c10edbfce091.jpg,네이버 웹툰,"['감시', '우주', '지성', '관리', '기구']"
54,매지컬 급식,웡웡이,"스토리, 판타지","온갖 ‘빌런’들로 가득한 현대사회, 이 어지러운 세상에 정의를 실현하고자 신이 강림했다.
그의 정의를 실현 할 용사는 바로… 마법소녀??
어쨌든 빌런을 퇴치하고자 마법소녀가 나타났다! 성능 확실한 마법소녀의 빌런 퇴치기!",https://comic.naver.com/webtoon/list?titleId=791062&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/791062/thumbnail/thumbnail_IMAG06_e2b33f32-91bf-4ec0-9084-825aba317336.jpg,네이버 웹툰,"['정의', '실현', '가득', '강림', '세상']"
55,백호랑,박혬,"스토리, 판타지","모든 것이 완벽해 보이는 지룡은 비밀스런 동거 중!
사촌동생이자 고양이이자 수호자인 소년은 바로 서쪽의 신수 백호였다!
과거의 죄를 씻기 위해 인간계에서 하늘의 심부름을 수행인 백호랑과 
그에게 엮인 지룡의 스펙타클한 일상",https://comic.naver.com/webtoon/list?titleId=745654&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/745654/thumbnail/thumbnail_IMAG06_1299966c-1a7c-437a-acaa-5aab9a14ba48.jpg,네이버 웹툰,"['지룡', '고양이', '소년', '신수', '이자']"
56,왕따협상,아이아리,"스토리, 드라마","일진의 괴롭힘과 어머니의 집착으로 하루하루 지옥 같은 나날들.
왕따 주민성은 최악의 인생에서 벗어나기 위한 협상을 시작한다.",https://comic.naver.com/webtoon/list?titleId=752350&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/752350/thumbnail/thumbnail_IMAG06_afb8603d-aec8-47c4-8440-c568d1c9f156.jpg,네이버 웹툰,"['괴롭힘', '나날', '민성은', '어머니', '인생']"
57,달로 만든 아이,온윤,"스토리, 판타지","어린 시절부터 남들이 보지 못하는 존재들을 볼 수 있던 '박하'.
평생을 외롭게 살아온 박하는 18살이 되던 해, 
처음으로 자신과 같은 것을 볼 수 있는 '진도'와 그의 친구들을 만나게 된다. 
어느 날, 진도를 통해 박하가 과거에 영물들을 군림했던 '달아이'라는 사실이 밝혀지게 되고
그 사실이 소문이 나며 수많은 영물과 귀신들이 박하를 노리게 된다.",https://comic.naver.com/webtoon/list?titleId=784107&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/784107/thumbnail/thumbnail_IMAG06_d1ae089f-6137-491a-b20f-a611e80c48ac.jpg,네이버 웹툰,"['진도', '박하', '시절', '친구', '보지']"
58,모스크바의 여명,타이밍 / 이샨오 / 황장미,"스토리, 드라마","21세의 피아니스트 이시윤.
사고로 인해 피아노를 더 이상 칠 수 없게 된 삶을 비관하다 죽음을 택했지만,
알아들을 수 없는 외국어로 얘기하는 갑부 집안에서
소녀 '타티아나'로 눈을 뜬다.
신이 주신 기회인 걸까? 아니면 저주인 걸까?
성별이 바뀐 게 뭐 대수냐! 손만 멀쩡하다면 다시 피아노를 칠 수 있어!
어차피 이렇게 된 거 '타티아나'로서 못다 한 꿈을 이뤄보자!",https://comic.naver.com/webtoon/list?titleId=772243&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/772243/thumbnail/thumbnail_IMAG06_2c39cf1d-c800-478c-b379-ebae9b85df2f.jpg,네이버 웹툰,"['피아노', '아들', '외국어', '죽음', '피아니스트']"
59,찌질하지만 로맨스는 하고 싶어,상수,"스토리, 로맨스","여자랑 말도 제대로 못 해본 탓에 쉽게 설레고 의미부여하는 금사빠 이현태.
그렇지만 마음 속엔 순수한 사랑을 꿈꾼다. 
이런 현태의 찌질함을 때려서라도 바로잡아 주는 ‘젊꼰’ 선배 윤지희.
현태는 또 다시 사랑에 빠졌다. ‘금사빠라고? 아니야, 이번엔 진짜로 진지하다고!'
한 소년의 성장기이자 모든 남자들의 순수한 첫사랑 이야기.",https://comic.naver.com/webtoon/list?titleId=774870&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/774870/thumbnail/thumbnail_IMAG06_38b55265-2706-4e98-9cc0-1aad0839c0fa.jpg,네이버 웹툰,"['사랑', '현태', '로맨스', '마음', '사빠']"
60,악녀 18세 공략기,홍혜,"스토리, 로맨스","로판 웹툰 속 악녀 라이사가 웹툰 원 작가인 18살 유도은의 몸으로 빙의돼버렸다!
이 세계에 빙의된 것도 억울한데, 내가 죽을 운명의 악녀라고?!
자신의 결말을 바꾸기 위한 작가 공략기!",https://comic.naver.com/webtoon/list?titleId=783525&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/783525/thumbnail/thumbnail_IMAG06_b57397c9-fa84-458a-9366-103c9a08063c.jpg,네이버 웹툰,"['악녀', '로맨스', '라이', '빙의', '사가']"
61,나만의 고막남친,비로 / 팀 노란 / 이혜율,"스토리, 로맨스","세상과 담쌓은 19금 로맨스 작가 나마네,
10여 년 전 가수 재이의 섹시한 저음에 꽂힌 이후
단 하루도 거르지 않고 그의 노래를 들었다.

그리고 오늘…
처음 본 남자에게서 재이의 목소리를 들었다.
“그렇게 안 먹으니까 비쩍 말랐지. 주위 사람 걱정시킬 나이는 아니잖아?”
예쁜 입으로 밉게 말하는 이상한 사람.

그래도…
저 목소리로 꼭 듣고 싶은 말이 있다.",https://comic.naver.com/webtoon/list?titleId=788170&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/788170/thumbnail/thumbnail_IMAG06_59a56891-1838-4112-a72b-66ec6cd1066d.jpg,네이버 웹툰,"['이의', '가수', '거르', '노래', '로맨스']"
62,그림자 신부,이새인 / 덥머,"스토리, 로맨스","빚 갚을 돈을 벌려다가 끔찍한 위기에 빠진 설윤 앞에 신검 ‘월흔’을 든 핏빛 무사가 나타난다. 
절체절명의 위기에서 구해준 건 고맙지만 난데없이 밤시중을 들라는데...
다음 날, 7년 전쟁의 승리를 축하하는 행진 중 왕세자가 든 신검이 낯설지 않다!
“어젯밤 그가 왕세자였어?!!”",https://comic.naver.com/webtoon/list?titleId=767979&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/767979/thumbnail/thumbnail_IMAG06_80cb243b-3211-4562-8192-0c6df5310a82.jpg,네이버 웹툰,"['위기', '신검', '구해', '승리', '시중']"
63,북부 공작님을 유혹하겠습니다,가천가 / 은하수 / 주시하,"스토리, 로맨스","“내 애인인 척 사교계에 들어가.”
전 세계에서 주목하는 톱스타, 셀리나는
촬영 중 갑작스러운 사고로 북부 공작의 땅에 차원 이동한다.
마수에게서 목숨을 구해준 북부 공작, 칼시온은
셀리나에게 자신의 애인인 척 사교계에 들어가
정보를 입수하라는 계약을 제시하는데..",https://comic.naver.com/webtoon/list?titleId=794421&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/794421/thumbnail/thumbnail_IMAG06_bfc5292e-28d4-4853-afb5-9855faaaab1f.jpg,네이버 웹툰,"['공작', '북부', '사교계', '애인', '입수']"
64,모락모락 왕세자님,원해,"스토리, 로맨스","온천마을에 찾아온 꽃미남 왕세자일행과
신비한 힘을 가진 소녀의 판타지 로맨스",https://comic.naver.com/webtoon/list?titleId=734918&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/734918/thumbnail/thumbnail_IMAG06_4e9b7e36-9acb-458c-8ee6-45ada620bad1.jpg,네이버 웹툰,"['왕세자', '판타지', '로맨스', '마을', '미남']"
65,디나운스,윤예,"스토리, 드라마","세계 최고의 운동화를 만들겠다는 강안의 꿈은 2년 전 그날 끝나버렸다.
더는 운동화를 만들지 않겠다고 다짐하고 살아가던 강안은
충격적인 진실을 마주하고 마는데... 
복수와 성장, 우정이 얽힌 청춘드라마!",https://comic.naver.com/webtoon/list?titleId=789591&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/789591/thumbnail/thumbnail_IMAG06_75b9207f-3195-408b-a368-5cfde897dd46.jpg,네이버 웹툰,"['강안', '드라마', '다짐', '마주', '복수']"
66,역주행!,김현아,"스토리, 드라마","""지금 인기 급상승 1위가 네 영상이라고!""
직캠 하나로 하루아침에 역주행에 성공한 5년차 무명 아이돌 성준, 그리고 성준과 엮이며 서서히 팬이 되어가는 아윤.
마냥 꿈과 희망만 있진 않은, 한 아이돌과 팬의 이야기!
&lt;일진이 사나워&gt; 김현아 작가의 아이돌 드라마 신작.",https://comic.naver.com/webtoon/list?titleId=776256&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/776256/thumbnail/thumbnail_IMAG06_44750131-886a-48f3-9d1f-da70daee7563.jpg,네이버 웹툰,"['영상', '이야기', '급상승', '마냥', '서서히']"
67,헬로맨스,이공주 / 하얀독수리,"스토리, 로맨스","마계 서열, 중급악마 시트리. 상급 악마가 되고 싶었지만 억울한 누명으로 인간계에 떨어졌다.
인간이 된 시트리는 검찰 수사관이 되었지만 이기적이고, 싸가지도 없고, 개념도 없는 직속 검사 계세아를 만나게 된다.
둘은 첫날부터 원수지간이 되는데…
악마였던 검찰수사관과 악마같은 검사의 범죄스릴 로맨스가 펼쳐진다!",https://comic.naver.com/webtoon/list?titleId=754872&amp;weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/754872/thumbnail/thumbnail_IMAG06_617d11a6-abc9-45ae-992f-1632645e9a9e.jpg,네이버 웹툰,"['사관', '검사', '검찰', '악마', '로맨스']"
